Devin,-110.627,333.924,2764,,
Deweidewd,-107.279,283.248,2764,,
DeWitt,257.715,-21.763,2764,,
Dhaulgiri,137.384,-279.604,2764,,
Diamantina,-314.895,-99.56,2764,,
Diass,-171.376,-256.954,2764,,
Diboll,475.359,67.163,2764,,
Dicallus,342.136,-373.166,2764,,
Dichell,-267.351,514.625,2764,,
Dickinson,-146.598,-112.742,2764,,
Dicon,20.144,-325.241,2764,,
Die Moot,284.326,-302.741,2764,,
Diefenbaker,198.255,-341.499,2764,,
Dieron,12.201,14.909,2764,,
Dieudonné,-75.224,-25.895,2764,,
Dì-fang,-9.65,-297.47,2764,,
Dijonne (Pain 3050+),-408.667,349.654,2764,,
Dili,-55,-299.3,2764,,
Dindatari,438.548,159.677,2764,,
Diosd,-2.343,230.527,2764,,
Dirkel,-110.19,522.42,2764,,
Dirk's Gulf,228.925,-145.657,2764,,
Dixie,-253.841,-21.246,2764,,
Dneiper,465.051,244.219,2764,,
Dnepropetrovsk,299.331,168.746,2764,,
Dobson,204.201,26.318,2764,,
Dol,232.279,-159.966,2764,,
Domain,-32.828,248.12,2764,,
Domeyko,679.846,229.542,2764,,
Dompaire,-74.717,300.067,2764,,
Donegal,-182.405,159.288,2764,,
Donenac,200.327,88.88,2764,,
Doneval,198.781,8.744,2764,,
Dothan,433.735,-134.245,2764,,
Dove,33.666,178.549,2764,,
Dover,132.602,201.313,2764,,
Dowles,117.001,-207.462,2764,,
Dralkig,516.624,113.395,2764,,
Dreadlord,566.112,151.565,2764,,
Dresden,-202.799,81.307,2764,,
Drienfontein,271.153,-290.356,2764,,
Dromini,-20.939,66.122,2764,,
Drosendorf,-258.995,41.312,2764,,
Drozan,31.267,-369.942,2764,,
Drusibacken,-123.305,-123.644,2764,,
Du Lac,344.556,-162.65,2764,,
Duantia,-339.997,57.921,2764,,
Dubhe,-70.576,-16.073,2764,,
Dukambia,-181.99,213.726,2764,,
Dumaring,79.605,223.291,2764,,
Dumassas,428.872,-321.741,2764,,
Dunianshire,-77.807,-498.048,2764,,
Dunkerque,272.432,-196.85,2764,,
Dunklewälderdunklerflüssenschattenwelt (Bob 2789+),440.689,243.842,2764,,
Durabon,-279.793,-441.329,2764,,
Duran,-263.156,144.71,2764,,
Dustball,-104.483,266.199,2764,,
Duxford,569.558,12.634,2764,,
Duxfort,203.509,350.887,2764,,
Dyev,5.683,40.797,2764,,
Dyfed,126.138,213.725,2764,,
Eagle Rest,-244.105,-549.928,2764,,
Eaglesham,-33.349,134.632,2764,,
Early Dawn,-92.969,-428.575,2764,,
Eaton,-80.915,112.658,2764,,
Ebensburg,237.278,301.385,2764,,
Ebro,563.759,-129.592,2764,,
Echo,287.43,369.625,2764,,
Edasich,-96.423,120.664,2764,,
Edirne (Brank 3130+),-462.404,290.917,2764,,
Edmondson,-338.693,-102.927,2764,,
Edwards,132.086,-32.361,2764,,
Egress,67.969,-370.238,2764,,
Eguilles,37.214,233.116,2764,,
Eidsfoss,-153.536,58.886,2764,,
Eigerland,572.236,187.147,2764,,
Eilenburg,-220.24,19.339,2764,,
Eion,-357.161,-122.853,2764,,
Ejeda,734.348,140.461,2764,,
El Dorado,266.495,-145.054,2764,,
El Giza,-68.861,-274.002,2764,,
El Kerak,279.153,-251.206,2764,,
Elba,-418.221,302.556,2764,,
Elbar,126.654,-8.057,2764,,
Elbing (FWL),-65.529,-70.625,2764,,
Electra,215.323,-322.371,2764,,
Elektrougli,-113.194,-184.105,2764,,
Eleusis,-166.519,-341.994,2764,,
Elidere,279.947,75.955,2764,,
Elissa,-39.048,483.083,2764,,
Elix,45.701,71.019,2764,,
Ellengurg,-297.549,259.478,2764,,
Ellijay,-334.034,7.708,2764,,
Ellsworth,-210.428,-239.708,2764,,
Elnath,18.6,-127.209,2764,,
Eltanin,-1.917,99.345,2764,,
Elume,-372.48,331.077,2764,,
Emar,325.039,344.714,2764,,
Emerson,171.566,-115.567,2764,,
Emporia,256.663,-6.504,2764,,
Emris,-88.934,-149.415,2764,,
Enchi,294.417,-287.78,2764,,
Enders Cluster,-447.223,69.227,2764,,
Engadin,19.896,336.507,2764,,
Engadine,-351.28,354.868,2764,,
Enif,429.094,288.686,2764,,
Enkoping,-136.785,103.607,2764,,
Enkra,119.287,-410.733,2764,,
Entalun,335.777,-0.572,2764,,
Enzesfled,-380.51,128.941,2764,,
Eom,-18.038,-191.788,2764,,
Epsilon,-316.183,-59.498,2764,,
Epsilon Eridani,18.35,-21.248,2764,,
Epsilon Indi,29.203,-15.558,2764,,
Erdvynn,-453.557,-21.346,2764,,
Erewhon,-185.854,445.857,2764,,
Erin (Von Strang's World 2830+),-160.065,515.891,2764,,
Eromanga,-283.873,-118.489,2764,,
Errai,52.512,3.478,2764,,
Eschenberg,-149.407,181.546,2764,,
Escobas,-216.878,-126.417,2764,,
Espakeh,301.911,341.683,2764,,
Espia,-16.91,-389.694,2764,,
Esteros,-157.657,268.588,2764,,
Estuan,396.52,-306.719,2764,,
Esztergom,-237.219,-96.946,2764,,
Etiler,-378.23,198.997,2764,,
Euclid,349.466,-70.614,2764,,
Euschelus,280.794,-389.434,2764,,
Eustatius,458.045,-198.575,2764,,
Eutin,-222.818,150.133,2764,,
Evansville,293.644,-36.233,2764,,
Evciler,-95.137,356.673,2764,,
Everett,149.754,-91.345,2764,,
Ewanrigg,-330.86,287.4,2764,,
Exedor,-13.198,-207.89,2764,,
Exeter,188.432,-8.057,2764,,
Fadiffolu,-243.532,-242.779,2764,,
Fagerholm,-81.951,-363.004,2764,,
Fairfax,353.336,31.21,2764,,
Fairfield,288.959,45.703,2764,,
Faleolo,-188.224,-200.359,2764,,
Fallen Stars,-479.141,38.716,2764,,
Fallon,367.83,48.548,2764,,
Fallry,587.889,290.107,2764,,
False Dawn,632.695,288.309,2764,,
Falsterbo (DC),170.86,147.555,2764,,
Famdo,469.55,-369.433,2764,,
Fanardir,-118.034,-398.676,2764,,
Far Reach,-216.873,567.699,2764,,
Farcry,-485.097,248.963,2764,,
Farnsworth,561.438,31.491,2764,,
Farwell,140.619,-79.668,2764,,
Fathepur,246.783,-259.757,2764,,
Fatima,-31.294,175.727,2764,,
Fefferfer,17.144,203.222,2764,,
Feijo,691.063,250.202,2764,,
Fellanin,132.086,32.779,2764,,
Feltre,-20.174,362.104,2764,,
Ferihegy,-390.124,161.51,2764,,
Ferleiten,25.32,353.837,2764,,
Ferranil,121.052,400.59,2764,,
Ferrara,272.891,-169.215,2764,,
Ferris (OA),583.667,126.868,2764,,
Fetsund,446.666,-240.997,2764,,
Fianna,-141.443,20.628,2764,,
Fieferana,-172.962,-268.848,2764,,
Fiery Plains,363.991,-416.321,2764,,
Filtvelt,506.643,-181.529,2764,,
Fincastle,323.11,-163.191,2764,,
Findal,-523.537,258.924,2764,,
Finmark,-405.348,332.888,2764,,
Finse,531.47,166.883,2764,,
Finsterwalde,-289.827,17.796,2764,,
Firenze,-401.729,134.377,2764,,
Firgrove,249.955,-298.878,2764,,
Fjaldr,88.314,-404.57,2764,,
Fjernet,-397.004,248.388,2764,,
Flatspin,260.08,-385.927,2764,,
Flaum,182.35,-415.472,2764,,
Fletcher (CC),46.777,-23.569,2764,,
Fletcher (FWL),-67.732,-209.973,2764,,
Fletcher's Feast,677.501,-218.96,2764,,
Flintoft,191.536,-333.272,2764,,
Florarda,32.033,-256.932,2764,,
Florida,-426.806,73.885,2764,,
Flushing,195.41,-64.671,2764,,
Flychenia,-181.916,-100.888,2764,,
Flynn,639.635,174.673,2764,,
Fomalhaut,20.928,5.382,2764,,
Foochow,88.919,-97.499,2764,,
Foot Fall,94.601,-109.868,2764,,
Ford,-191.298,-29.514,2764,,
Forkas,-211.229,159.967,2764,,
Fort Loudon,-32.326,209.081,2764,,
Fortymile,193.597,-214.33,2764,,
Franklin,250.736,10.805,2764,,
Frankson,555.124,-193.261,2764,,
Frazer,129.232,-333.467,2764,,
Fredotto,-171.593,561.806,2764,,
Freedom,-64.275,107.739,2764,,
Freisland,234.966,-118.688,2764,,
Frondas,-17.846,-247.735,2764,,
Fronde,-5.962,-251.599,2764,,
Fuentes,-72.905,-145.351,2764,,
Fugeres,555.362,-213.188,2764,,
Fujidera,-76.782,-225.435,2764,,
Fukuroi,110.627,134.115,2764,,
Furillo,-137.266,78.255,2764,,
Furud,-25.337,-284.112,2764,,
Futuna,-209.634,-190.845,2764,,
Fuveau,440.454,-232.666,2764,,
Gabenstad,-343.633,404.217,2764,,
Gacrux,-86.503,10.72,2764,,
Gaeri,665.682,220.688,2764,,
Gahral,120.665,-176.543,2764,,
Galatea,-53.775,34.077,2764,,
Galatia,90.726,14.234,2764,,
Galax,283.632,-124.547,2764,,
Galedon,331.999,173.891,2764,,
Galisteo,-355.928,-71.907,2764,,
Gallatin,-160.771,-74.494,2764,,
Gallery,-198.236,108.266,2764,,
Gallis,-173.659,-380.426,2764,,
Gallitzin,131.569,-163.389,2764,,
Galtor,194.121,73.107,2764,,
Galuzzo,-15.527,250.954,2764,,
Gambarare,357.235,-269.94,2764,,
Gambier,381.787,-60.022,2764,,
Gambilon,-263.594,-382.84,2764,,
Gamlestolen,601.166,-103.713,2764,,
Gan Singh,41.613,-79.668,2764,,
Gandy's Luck,250.211,93.012,2764,,
Gangtok,135.199,-472.324,2764,,
Gannett,-165.429,-60.539,2764,,
Ganshoren,-43.428,158.15,2764,,
Gardnaus,118.314,-324.25,2764,,
Garrison,-103.187,180.382,2764,,
Garstedt,126.138,382.004,2764,,
Gatchina,-270.887,-295.212,2764,,
Gatineau,-242.449,296.964,2764,,
Geifer,37.535,-186.266,2764,,
Gei-Fu,57.639,-199.071,2764,,
Genf,147.002,-123.181,2764,,
Genoa,39.026,-59.756,2764,,
Gettorf,-213.79,-536.114,2764,,
Ghaziabad,-307.668,-237.622,2764,,
Ghorepani,10.056,-406.489,2764,,
Giausar,-207.85,-26.411,2764,,
Gibbs,-201.11,157.892,2764,,
Gibraltar,-359.596,-139.898,2764,,
Gibson,-245.811,-215.127,2764,,
Gienah,-183.072,-12.971,2764,,
Gillfillan's Gold,-475.372,113.176,2764,,
Gillingham,500.693,-211.461,2764,,
Ginestra,-110.619,163.323,2764,,
Gingeria,-544.585,151.638,2764,,
Girondas,152.918,-421.676,2764,,
Gitarama,676.503,263.403,2764,,
Giverny,623.205,-84.166,2764,,
Givrodat,-187.429,522.375,2764,,
Glabach,108.824,443.254,2764,,
Gladius,-95.911,71.81,2764,,
Glasgow,28.43,-215.623,2764,,
Glengarry,-76.782,76.984,2764,,
Glenlivet,14.499,174.54,2764,,
Glenmora,285.367,52.938,2764,,
Glentworth,125.88,-317.712,2764,,
Glevakha,-206.769,-303.733,2764,,
Glitnir,603.107,234.854,2764,,
Gniezno,-127.55,-22.018,2764,,
Goat Path,-154.338,353.569,2764,,
Goderich,144.496,-49.416,2764,,
Goetville,-261.373,263.876,2764,,
Goito,44.706,332.893,2764,,
Golandrinas,-159.482,400.359,2764,,
Goldlure,269.002,108.124,2764,,
Gomeisa,-49.383,-127.009,2764,,
Goodna,-28.45,-240.2,2764,,
Gorfynt,-233.62,488.928,2764,,
Gorgon,-547.28,267.571,2764,,
Gorki,-15.376,-163.488,2764,,
Goshen,134.673,-94.653,2764,,
Goth Khakar,-332.448,-244.56,2764,,
Gotterdammerung,-179.596,465.608,2764,,
Goubellat,351.289,165.129,2764,,
Gouderak,-116.865,-354.683,2764,,
Graceland,-100.609,246.035,2764,,
Graham,-23.526,-10.386,2764,,
Gram,54.279,144.452,2764,,
Gran,-296.27,-171.177,2764,,
Grand Base,46.002,-298.878,2764,,
Granera,-98.239,-330.395,2764,,
Grankum,579.334,274.3,2764,,
Graus,-100.617,297.223,2764,,
Gravenhage,304.745,425.981,2764,,
Gravensteen,219.606,-133.944,2764,,
Graz,-216.681,126.89,2764,,
Great Gorge,492.678,-266.866,2764,,
Great X,-184.36,287.911,2764,,
Greeley,449.254,40.273,2764,,
Green Stone (Clayborne 3025+),-405.913,-79.963,2764,,
Greenlaw,-227.474,159.438,2764,,
Greypearl,461.441,254.628,2764,,
Griffith,-333.734,-76.56,2764,,
Grobin,-98.678,-68.207,2764,,
Gronholt,466.046,-261.113,2764,,
Grootfontein,97.358,105.025,2764,,
Grossbach,310.035,-366.791,2764,,
Grosvenor,285.875,-224.64,2764,,
Groveld,386.961,113.43,2764,,
Grumium,-4.923,186.846,2764,,
Grunwald,-97.456,203.129,2764,,
Gruyeres,240.675,-214.56,2764,,
Guangzho,-109.825,-285.4,2764,,
Guatavita,-286.449,238.027,2764,,
Guldra,114.417,-461.156,2764,,
Gulkana,353.609,-177.861,2764,,
Gunthar,39.275,-383.124,2764,,
Gunzburg,12.395,290.245,2764,,
Gurnet,93.475,-231.091,2764,,
Gurrnazovo,423.405,-240.7,2764,,
Gustrell,-66.621,466.65,2764,,
Gwynedd,-276.407,459.462,2764,,
Gypsum,-281.491,26.058,2764,,
Haappajarvi,137.24,-240.696,2764,,
Hachiman,252.799,152.204,2764,,
Haddings,-44.033,13.933,2764,,
Hadnall,136.734,-262.702,2764,,
Haerhbin,-6.444,-213.646,2764,,
Haggard,-477.067,59.406,2764,,
Hagiwawa,123.552,112.142,2764,,
Hahira,550.062,-100.644,2764,,
Hainfeld,-13.447,268.525,2764,,
Hakkaido,267.636,228.588,2764,,
Halesowen,36.439,251.726,2764,,
Halfway,-252.553,86.034,2764,,
Halgrim,625.961,154.393,2764,,
Halifax,-440.98,128.944,2764,,
Hall,-13.961,-44.251,2764,,
Halla,513.804,204.112,2764,,
Halloran,72.894,-77.022,2764,,
Halmyre Deans,-125.884,98.175,2764,,
Halstead Station,78.057,43.443,2764,,
Hamal,64.875,-43.47,2764,,
Hamilton (FWL),-35.677,-81.311,2764,,
Hamilton (LC),-150.76,222,2764,,
Hammer,-369.912,-142.769,2764,,
Handa,274.771,140.578,2764,,
Hanover,167.233,364.203,2764,,
Hanseta,287.702,-352.311,2764,,
Hansii (Itsbur 2822+),64.184,-362.85,2764,,
Harbin,17.605,-223.263,2764,,
Hardcore,-198.284,-473.209,2764,,
Harlez,-510.429,147.614,2764,,
Harloc,41.87,-224.443,2764,,
Harminous,-185.971,-444.404,2764,,
Harmony,-141.639,-170.624,2764,,
Harpster,213.251,82.416,2764,,
Harrow's Sun,261.847,71.038,2764,,
Harsefeld,-17.856,-141.977,2764,,
Hartshill,323.626,407.593,2764,,
Harvest,-62.052,375.286,2764,,
Hassad,-29.989,-160.615,2764,,
Hassi R'mel,288.727,278.863,2764,,
Hastur,-82.978,-402.337,2764,,
Havdhem,183.269,185.545,2764,,
Hawktor,450.702,-333.11,2764,,
Haynesville,455.201,79.572,2764,,
Hazeldean,-409.263,-165.467,2764,,
Hazelhurst,550.07,65.349,2764,,
Hean,74.697,-14.518,2764,,
Heart Fjord,-135.27,-203.398,2764,,
Heathville,-509.832,91.851,2764,,
Hecheng,332.312,-266.247,2764,,
Hechnar,-16.84,-26.076,2764,,
Hednesford,-365.924,-228.851,2764,,
Hegel,-239.883,126.151,2764,,
Heidelburg,-301.157,508.422,2764,,
Heiligendreuz,3.354,277.832,2764,,
Helbrent (Andiron 3025+),-424.484,-47.393,2764,,
Helduza,-518.076,279.196,2764,,
Helen,57.454,10.034,2764,,
Heliat,124.233,-485.739,2764,,
Heligoland,86.076,-145.054,2764,,
Helixmar,175.551,-203.1,2764,,
Helland,489.948,243.17,2764,,
Hellos Minor,-185.483,-180.968,2764,,
Hell's Paradise,-293.756,-65.872,2764,,
Helm,-133.614,-58.208,2764,,
Helsingfors,143.712,152.719,2764,,
Helvetica,-232.593,-571.418,2764,,
Hephzibah,457.521,-167.55,2764,,
Herat (FS),200.136,-185.658,2764,,
Herbania,-276.337,393.051,2764,,
Here,-150.168,444.822,2764,,
Hergazil,646.511,130.509,2764,,
Hermagor,23.764,388.984,2764,,
Herndon,225.403,332.375,2764,,
Herotitus,58.729,-430.11,2764,,
Herrmaz,-241.42,-446.316,2764,,
Herzberg,-309.947,21.414,2764,,
Hè-shì,190.389,-305.208,2764,,
Hesperus,-123.603,46.734,2764,,
Hexare,31.017,-233.165,2764,,
Hiberius,-513.023,65.019,2764,,
Hibuarius,-38.682,-410.743,2764,,
Hickok,432.187,-4.961,2764,,
Highspire,100.289,-119.184,2764,,
Hildaman,170.519,90.257,2764,,
Hillerod,-128.261,141.864,2764,,
Himmels (Baltazar 2864+),-440.091,-59.547,2764,,
Hinckley,-452.377,98.703,2764,,
Hindmarsh,-195.462,-271.724,2764,,
Hiratsuka,-258.499,-253.388,2764,,
Hirtshals,-329.067,507.801,2764,,
Hivrannee,626.057,-5.99,2764,,
Hobbs,255.386,-244.069,2764,,
Hobson,214.194,-283.977,2764,,
Hódmezovásárhely,-193.279,-142.506,2764,,
Hoensbroek,485.276,-130.965,2764,,
Hoff,264.176,36.654,2764,,
Hohenems,-18.361,348.402,2764,,
Hollabrunn,-208.346,33.295,2764,,
Holloway,64.875,-301.458,2764,,
Holmsbu,57.674,441.912,2764,,
Holt,-49.375,-102.928,2764,,
Homam,146.299,51.907,2764,,
Home,-278.619,-163.985,2764,,
Homestead,57.896,-283.618,2764,,
Hongor,390.063,314.277,2764,,
Hongqiao,-227.178,-232.669,2764,,
Hood,-269.113,369.338,2764,,
Hoonaar,460.634,-264.984,2764,,
Horneburg,-225.394,166.94,2764,,
Hornir's Keep,-258.372,-33.63,2764,,
Horsham,155.349,-354.979,2764,,
Hortense,488.03,-144.558,2764,,
Hot Springs,-170.584,367.787,2764,,
Housekarle,33.337,-276.876,2764,,
Howick,-343.838,315.833,2764,,
Howrah,-219.753,-279.253,2764,,
Hoyleton,506.128,-51.745,2764,,
Hrafn,618.547,232.599,2764,,
Hsien,5.683,-54.334,2764,,
Huaide,376.88,286.623,2764,,
Huan,304.753,98.175,2764,,
Huanghuadian (Tincalunas 3130+),42.347,-432.173,2764,,
Hudeiba,-78.583,-285.4,2764,,
Huesta,-431.954,34.134,2764,,
Humansville,552.89,-32.356,2764,,
Hun Ho,250.211,136.693,2764,,
Hunan,71.209,-95.949,2764,,
Hunter's Paradise,-599.964,133.613,2764,,
Huntington,-395.483,-186.677,2764,,
Hurgh,129.044,-171.023,2764,,
Hurik,77.792,-396.306,2764,,
Huron,315.102,-71.907,2764,,
Hustaing,55.052,-245.656,2764,,
Hyades Cluster,191.317,-389.55,2764,,
Hyalite,268.824,-354.187,2764,,
Hyde,-162.356,2.54,2764,,
Hyner,204.201,327.985,2764,,
Hyperion,-19.402,277.063,2764,,
Ibarra,-253.047,-182.023,2764,,
Ibstock,-20.985,-101.91,2764,,
Icar,-83.499,413.799,2764,,
Ichlangis,101.656,-401.216,2764,,
Ichmandu,-82.899,525.212,2764,,
Ictus,547.266,186.204,2764,,
Ideyld,-201.408,-97.499,2764,,
Idlewind,123.552,429.051,2764,,
Ife,71.485,-288.139,2764,,
Igualada,290.274,114.234,2764,,
Iijima,211.18,196.151,2764,,
Ikast,101.312,-284.107,2764,,
Iknogoro,-50.158,-248.43,2764,,
Ildlandet,-241.134,-320.682,2764,,
Ilion,-285.299,-28.826,2764,,
Illium,-207.376,439.225,2764,,
Illiushin,211.927,-397.51,2764,,
Illyria,-439.228,-178.11,2764,,
Ilmachna,-3.351,-108.45,2764,,
Ilmar,48.803,-170.535,2764,,
Ilzra,-397.863,2.286,2764,,
Imalda,29.976,-240.203,2764,,
Imbrial,294.158,-49.416,2764,,
Imbros,-2.077,34.077,2764,,
Immenstadt,82.181,-277.961,2764,,
Ina,199.014,-391.106,2764,,
Inarcs,-295.18,337.543,2764,,
Inchicore,-362.372,7.443,2764,,
Incukalns,-201.11,212.952,2764,,
Indicass,72.368,-249.026,2764,,
Indrapurai,-539.365,176.882,2764,,
Ingenstrem,317.163,-225.435,2764,,
Ingersoll,-5.179,-172.21,2764,,
Ingonish,-88.157,-344.072,2764,,
Ingress,49.622,-18.661,2764,,
Ingvolstand,-153.297,570.181,2764,,
Inman,556.02,7.187,2764,,
Inner End,587.295,75.17,2764,,
Inner Surge,-471.848,321.894,2764,,
Iolas (Diedre's Den 3025+),-417.614,-62.53,2764,,
Ionus,-183.568,-152.784,2764,,
Ipava,259.003,-105.802,2764,,
Ipswich,-48.342,-232.969,2764,,
Irece,179.371,293.992,2764,,
Irian,-46.531,-56.396,2764,,
Iron Land,-88.314,445.546,2764,,
Irurzun,187.05,97.538,2764,,
Isabela,-270.887,-242.484,2764,,
Isesaki,277.093,193.852,2764,,
Isfahan,163.233,460.221,2764,,
Ishtar,187.985,-388.078,2764,,
Islamabad,321.562,-254.18,2764,,
Issaba,-406.387,265.426,2764,,
Itabaiana,127.168,307.557,2764,,
Itica,-64.064,-373.084,2764,,
Ito,7.478,-275.583,2764,,
Itrom,92.459,-442.683,2764,,
Itzehoe,-76.479,-518.769,2764,,
Izar,-59.981,97.402,2764,,
Izmir,-340.859,-268.167,2764,,
Jaboatao,481.307,-212.055,2764,,
Jabuka,-28.45,219.417,2764,,
Jacobabad,407.865,-283.421,2764,,
Jacomarle,12.911,-382.628,2764,,
Jacson,110.619,-346.452,2764,,
Jaipur,175.508,-280.246,2764,,
Jamestown,194.879,-387.717,2764,,
Janina,-446.611,173.838,2764,,
Jansen's Hold,183.985,-378.279,2764,,
Jápminboddu,-220.275,510.011,2764,,
Jardangal,-546.017,290.188,2764,,
Jardine (Herakleion 2822+),-200.944,-91.199,2764,,
Jarett,102.171,415.147,2764,,
Jasmine,-31.03,-202.145,2764,,
Jászberény,-105.574,-142.411,2764,,
Jatznik,-302.218,191.495,2764,,
Jaumegarde,-140.651,98.175,2764,,
Java,2.717,-241.816,2764,,
Jeanette,222.033,367.304,2764,,
Jeju,212.589,443.06,2764,,
Jenet,191.664,-253.952,2764,,
Jeppens,589.909,111.747,2764,,
Jerangle,-318.176,355.385,2764,,
Jeronimo,183.01,340.642,2764,,
Jesenice,-266.861,347.423,2764,,
Jesup,500.432,-121.562,2764,,
Jezersko,88.129,369.883,2764,,
Jiddah,-279.411,-236.041,2764,,
Jilin,-6.215,-114.935,2764,,
Joan's Post,509.796,245.11,2764,,
Jodipur (Neukirchen 3025+),406.348,-247.142,2764,,
Johnson,531.755,252.287,2764,,
Johnsondale,160.78,-23.051,2764,,
Jonathan,100.547,-93.105,2764,,
Jonzac,115.275,-297.587,2764,,
Jordan Wais,496.804,177.265,2764,,
Jorvikland,-210.488,307.656,2764,,
Joshua,625.486,129.652,2764,,
Josselin,374.884,6.219,2764,,
Jouques,-110.619,-211.757,2764,,
Joyz,-135.403,-448.365,2764,,
Juazeiro,162.575,301.641,2764,,
Jubka,-338.693,-210.466,2764,,
Junction,134.928,78.787,2764,,
June,405.833,-264.187,2764,,
Jungar Qi,15.543,-281.895,2764,,
Junior,399.62,0.985,2764,,
Kabah,207.047,369.593,2764,,
Kaesong,59.693,296.706,2764,,
Kafr Silim,118.636,-287.973,2764,,
Kagoshima,201.112,254.85,2764,,
Kaguyak,297.251,-236.036,2764,,
Kaifeng,71.853,-152.286,2764,,
Kaitangata,231.608,-279.75,2764,,
Kaiyuh,362.4,-217.705,2764,,
Kajikazawa,88.409,142.617,2764,,
Kakada,-290.316,-124.637,2764,,
Kaldu,599.067,180.035,2764,,
Kalidasa,-105.763,-23.051,2764,,
Kalmar (CC),-67.584,-302.283,2764,,
Kamarod,346.365,360.326,2764,,
Kamenz,-311.151,-4.36,2764,,
Kanata,-96.154,-307.865,2764,,
Kandersteg,-120.727,227.948,2764,,
Kandis,-6.477,322.042,2764,,
Kannon,-11.93,124.441,2764,,
Kanowit,87.196,241.534,2764,,
Kansu,67.719,-59.756,2764,,
Kanto,330.78,283.811,2764,,
Karachi,-292.397,-243.278,2764,,
Karakiraz,-305.29,-199.366,2764,,
Karbala,-23.783,196.668,2764,,
Karkkila,-433.743,90.686,2764,,
Karlstejn,-52.468,-290.763,2764,,
Karston,-10.352,277.063,2764,,
Kasdach,20.928,-313.054,2764,,
Kashilla,-1.551,-201.153,2764,,
Kathil,171.357,-148.58,2764,,
Katinka,151.694,-451.193,2764,,
Katla,-59.629,-341.019,2764,,
Katlehong,-217.664,-252.098,2764,,
Kaufermann,405.802,-100.734,2764,,
Kaumberg,-387.844,144.452,2764,,
Kaus Australis,5.683,83.447,2764,,
Kaus Borealis,11.373,96.371,2764,,
Kaus Media,7.746,80.087,2764,,
Kautokeino,241.744,-311.819,2764,,
Kawabe,240.646,135.661,2764,,
Kawich,53.764,-29.514,2764,,
Kazanka,444.605,229.752,2764,,
Kaznejoy (Kaznejov),329.457,132.599,2764,,
Kazu,101.119,-364.208,2764,,
Kearny,-127.169,-274.598,2764,,
Keeling,-173.754,-217.409,2764,,
Keid,3.096,-10.127,2764,,
Keihoku,307.702,212.076,2764,,
Kek,105.02,-153.207,2764,,
Kelang,-357.227,200.803,2764,,
Kelenfold,-57.392,198.214,2764,,
Kempten,45.221,308.076,2764,,
Kendall,-370.2,-200.855,2764,,
Kenilworth,561.597,-161.563,2764,,
Kennard,468.64,88.354,2764,,
Kent,693.25,128.011,2764,,
Kentares,149.4,-13.229,2764,,
Kentwood,627.34,-20.204,2764,,
Kerman,-466.194,200.83,2764,,
Kern,126.171,-384.043,2764,,
Kervil,34.119,45.961,2764,,
Kesai (Kasai),370.161,105.677,2764,,
Kessel,-13.136,83.708,2764,,
Kestrel,268.309,-46.829,2764,,
Keuterville,275.783,-311.682,2764,,
Keystone,-125.089,-105.506,2764,,
Keytesville,375.066,-30.813,2764,,
Khartoum,-328.778,273.961,2764,,
Khi,134.044,-205.925,2764,,
Khon Kaen,-384.383,-46.309,2764,,
Ki Zoban,446.071,132.282,2764,,
Kiamba,71.07,239.834,2764,,
Kiesen,50.91,216.314,2764,,
Kievanur,-55.485,-152.459,2764,,
Kigamboni,206.274,-248.43,2764,,
Kikuyu,-203.689,366.491,2764,,
Kilarney,-313.607,-116.408,2764,,
Kilbourne,571.776,43.643,2764,,
Killarney,402.204,-203.731,2764,,
Killbourn,-5.084,13.109,2764,,
Kilmarnock,172.664,263.094,2764,,
Kimball,-35.677,99.733,2764,,
Kimi,51.853,-410.668,2764,,
Kingtribel,32.592,142.444,2764,,
Kinkaid,440.546,122.486,2764,,
Kirbyville,507.158,51.135,2764,,
Kirchbach,-39.048,382.78,2764,,
Kirei Na Niwa,297.777,147.295,2764,,
Kirkcaldy,-96.423,127.126,2764,,
Kirkenlaard,-159.978,-121.76,2764,,
Kirklin,278.38,-67.51,2764,,
Kirkvåg (Toch Zu 2822+),64.325,-317.163,2764,,
Kiruna,125.322,411.36,2764,,
Kiserian,285.883,-279.256,2764,,
Kitalpha,112.954,96.428,2764,,
Kitopler,-427.833,100.084,2764,,
Kittery,82.181,-223.944,2764,,
Kitzingen,-223.115,47.002,2764,,
Kiyev,-88.149,-171.715,2764,,
Kladnitsa,-414.109,128.682,2764,,
Klamriz,205.914,-8.581,2764,,
Klathan (Klathandu),175.25,31.491,2764,,
Klayne,-11.536,-242.391,2764,,
Kleinwelt,-334.286,-423.676,2764,,
Klenkar,409.938,-377.682,2764,,
Kluane,196.192,-199.369,2764,,
Knutdor,145.171,-194.636,2764,,
Knutstad,349.391,481.245,2764,,
Ko,-18.105,43.9,2764,,
Kobe,-15.01,281.453,2764,,
Kochab,-68.245,62.502,2764,,
Kockengen,-111.711,150.398,2764,,
Kogl,-354.947,-176.567,2764,,
Kohlman,20.581,-198.301,2764,,
Kokpekty,412.809,302.392,2764,,
Kola,-265.491,439.573,2764,,
Köln (FWL),-150.073,-153.989,2764,,
Kolobrzeg,-130.241,-45.581,2764,,
Kolovraty,-241.163,372.182,2764,,
Komephoros,-34.132,91.971,2764,,
Koniz,-92.549,259.733,2764,,
Konopiste,-44.042,-285.558,2764,,
Konstance,-20.166,96.371,2764,,
